Sr.NO.,State,District,Police Station,Year,FIR Number,Date of Registration,Sections
1,MAHARASHTRA,PUNE CITY,ALANKAR POLICE STATION,2023,83,29-05-2023 14:57,"भारतीय दंड संहिता १८६० - २७९,304-A ; मोटरवाहन अधिनियम, १९८८ - 184 ;"
2,MAHARASHTRA,PUNE CITY,ALANKAR POLICE STATION,2023,82,27-05-2023 22:30,भारतीय दंड संहिता १८६० - ३७९ ;
3,MAHARASHTRA,PUNE CITY,ALANKAR POLICE STATION,2023,81,25-05-2023 21:07,"भारतीय दंड संहिता १८६० - २७९,३३८ ; मोटरवाहन अधिनियम, १९८८ - 119,177,184 ;"
4,MAHARASHTRA,PUNE CITY,ALANKAR POLICE STATION,2023,80,23-05-2023 19:01,भारतीय दंड संहिता १८६० - ३७९ ;
5,MAHARASHTRA,PUNE CITY,ALANKAR POLICE STATION,2023,79,22-05-2023 02:59,"भारतीय दंड संहिता १८६० - ३४,३९२ ;"
6,MAHARASHTRA,PUNE CITY,ALANKAR POLICE STATION,2023,78,21-05-2023 15:23,"महाराष्ट्र जुगार प्रतिबंधक अधिनियम, १८८७ - 12(a) ;"
7,MAHARASHTRA,PUNE CITY,ALANKAR POLICE STATION,2023,71,10-05-2023 01:43,"भारतीय दंड संहिता १८६० - २७९,३३८,४२७ ; मोटरवाहन अधिनियम, १९८८ - 184 ;"
8,MAHARASHTRA,PUNE CITY,ALANKAR POLICE STATION,2023,69,06-05-2023 22:29,"महाराष्ट्र दारूबंदी अधिनियम,१९४९ - 65(d) ;"
9,MAHARASHTRA,PUNE CITY,ALANKAR POLICE STATION,2023,68,06-05-2023 14:34,भारतीय दंड संहिता १८६० - ३३४ ;
10,MAHARASHTRA,PUNE CITY,ALANKAR POLICE STATION,2023,67,04-05-2023 20:53,"महाराष्ट्र जुगार प्रतिबंधक अधिनियम, १८८७ - 12(a) ;"
11,MAHARASHTRA,PUNE CITY,ALANKAR POLICE STATION,2023,66,03-05-2023 22:33,"भारतीय दंड संहिता १८६० - २७९,३३८,४२७ ; महाराष्ट्र मोटार वाहन नियम, 1989 - 184 ;"
12,MAHARASHTRA,PUNE CITY,ALANKAR POLICE STATION,2023,65,03-05-2023 00:34,"भारतीय दंड संहिता १८६० - ३८०,४५४ ;"
13,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,346,03-06-2023 22:50,"शस्‍त्र अधिनियम, १९५९ - 25,4 ; भारतीय दंड संहिता १८६० - ३४,३४१,३९२,३९४ ;"
14,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,345,03-06-2023 20:22,भारतीय दंड संहिता १८६० - ३७९ ;
15,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,344,03-06-2023 03:48,"भारतीय दंड संहिता १८६० - २७९,३३८,४२७ ; मोटार वाहन अधिनियम, १९५४ - 119,177,184 ;"
16,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,342,03-06-2023 01:47,भारतीय दंड संहिता १८६० - ३७९ ;
17,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,341,02-06-2023 15:13,"भारतीय दंड संहिता १८६० - ३२३,३२४,३४,५०४,५०६ ;"
18,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,340,02-06-2023 03:34,"भारतीय दंड संहिता १८६० - ३२३,३२४,३४,५०४ ;"
19,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,338,01-06-2023 18:18,"भारतीय दंड संहिता १८६० - ३४,३९२ ;"
20,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,337,01-06-2023 16:28,"भारतीय दंड संहिता १८६० - ४०६,४२० ;"
21,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,332,29-05-2023 01:08,भारतीय दंड संहिता १८६० - ३७९ ;
22,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,330,28-05-2023 14:23,भारतीय दंड संहिता १८६० - ३७९ ;
23,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,329,28-05-2023 08:53,"शस्‍त्र अधिनियम, १९५९ - 25,4 ; भारतीय दंड संहिता १८६० - ३४,३९२ ;"
24,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,328,27-05-2023 03:07,भारतीय दंड संहिता १८६० - ३८० ;
25,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,327,26-05-2023 16:24,"भारतीय दंड संहिता १८६० - २७९,304-A ; मोटार वाहन अधिनियम, १९५४ - 119,177 ;"
26,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,326,24-05-2023 23:54,"फौजदारी कायदा (सुधारणा) अधिनियम, १९३२ - 7 ; भारतीय दंड संहिता १८६० - ३८५,३९५,४२७,५०४,५०६ ;"
27,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,325,24-05-2023 23:36,भारतीय दंड संहिता १८६० - ३८० ;
28,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,324,24-05-2023 19:49,"महाराष्ट्र दारूबंदी अधिनियम,१९४९ - 65(e) ;"
29,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,323,24-05-2023 16:20,"भारतीय दंड संहिता १८६० - ३८०,४५४,४५७ ;"
30,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,321,24-05-2023 03:49,"भारतीय दंड संहिता १८६० - २७९,४२७,५०४,५०६ ; मोटरवाहन अधिनियम, १९८८ - 119,177 ;"
31,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,320,24-05-2023 01:53,"भारतीय दंड संहिता १८६० - २२३,३२४,३४ ; महाराष्ट्र पोलीस अधिनियम, १९५१ - 135,37(1)(c) ;"
32,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,319,23-05-2023 00:32,"शस्‍त्र अधिनियम, १९५९ - 25,4 ; भारतीय दंड संहिता १८६० - ४२७ ; महाराष्ट्र पोलीस अधिनियम, १९५१ - 135,37(1)(c) ; फौजदारी कायदा (सुधारणा) कायदा, 2013 - 7 ;"
33,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,318,22-05-2023 00:26,"भारतीय दंड संहिता १८६० - २७९,३३७,४२७ ; मोटार वाहन अधिनियम, १९५४ - 119,177,184 ;"
34,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,315,21-05-2023 16:09,"भारतीय दंड संहिता १८६० - २७९,304-A,३३७ ; मोटार वाहन अधिनियम, १९५४ - 119,177,184 ;"
35,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,313,20-05-2023 20:36,भारतीय दंड संहिता १८६० - ३८० ;
36,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,311,18-05-2023 11:30,"भारतीय दंड संहिता १८६० - २७९,304-A ; मोटार वाहन अधिनियम, १९५४ - 119,177,184 ;"
37,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,308,17-05-2023 19:09,भारतीय दंड संहिता १८६० - ३७९ ;
38,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,307,17-05-2023 17:52,"भारतीय दंड संहिता १८६० - ३२४,३४,४२७,५०४ ;"
39,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,306,17-05-2023 12:53,"भारतीय दंड संहिता १८६० - २७९,३३८ ; मोटरवाहन अधिनियम, १९८८ - 119,134(A),134(B),177,184 ;"
40,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,305,16-05-2023 23:26,भारतीय दंड संहिता १८६० - ३७९ ;
41,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,304,16-05-2023 21:15,"भारतीय दंड संहिता १८६० - २७९,३३८ ; मोटरवाहन अधिनियम, १९८८ - 119,134(A),134(B),177,184 ;"
42,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,303,16-05-2023 13:22,भारतीय दंड संहिता १८६० - ३७९ ;
43,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,301,14-05-2023 15:35,"भारतीय दंड संहिता १८६० - २७९,३३८ ; मोटरवाहन अधिनियम, १९८८ - 134(A),134(B),184 ;"
44,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,297,14-05-2023 00:36,"भारतीय दंड संहिता १८६० - १४३,१४४,१४७,१४८,१४९,३२३,३८७,५०४,५०६ ; महाराष्ट्र पोलीस अधिनियम, १९५१ - 135,37(1)(c) ;"
45,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,296,13-05-2023 01:28,भारतीय दंड संहिता १८६० - ३८० ;
46,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,295,13-05-2023 01:13,"भारतीय दंड संहिता १८६० - ३८०,४६१ ;"
47,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,294,13-05-2023 00:28,भारतीय दंड संहिता १८६० - ३७९ ;
48,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,293,13-05-2023 00:11,"महाराष्ट्र दारूबंदी अधिनियम,१९४९ - 65(e) ;"
49,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,292,12-05-2023 00:47,"महाराष्ट्र दारूबंदी अधिनियम,१९४९ - 65(e) ;"
50,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,291,12-05-2023 00:13,"महाराष्ट्र दारूबंदी अधिनियम,१९४९ - 65(e) ;"
51,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,290,11-05-2023 21:20,"भारतीय दंड संहिता १८६० - ४०६,४२० ;"
52,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,289,11-05-2023 20:08,"भारतीय दंड संहिता १८६० - २७९,३३७ ; मोटरवाहन अधिनियम, १९८८ - 119,132(1)(C),177,179,184 ;"
53,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,288,11-05-2023 19:09,"भारतीय दंड संहिता १८६० - २७९,३३७,४२७ ; मोटरवाहन अधिनियम, १९८८ - 119,134(A),134(B),177 ;"
54,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,287,11-05-2023 19:07,"भारतीय दंड संहिता १८६० - ३८०,४५४ ;"
55,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,286,11-05-2023 18:19,"महाराष्ट्र दारूबंदी अधिनियम,१९४९ - 65(e) ;"
56,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,285,11-05-2023 03:22,"भारतीय दंड संहिता १८६० - ३४,३९२ ;"
57,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,284,09-05-2023 23:05,"भारतीय दंड संहिता १८६० - ३२३,३२४,५०४,५०६ ;"
58,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,283,09-05-2023 21:27,"महाराष्ट्र पोलीस अधिनियम, १९५१ - 142 ;"
59,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,281,08-05-2023 20:45,भारतीय दंड संहिता १८६० - ३७९ ;
60,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,280,08-05-2023 19:58,भारतीय दंड संहिता १८६० - ३७९ ;
61,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,279,07-05-2023 12:43,"भारतीय दंड संहिता १८६० - ३४,४०६,४२० ; महाराष्ट्र ठेवीदारांच्‍या (वित्‍तीय संस्‍थामधील हितसंबंधाचे संरंक्षण) अधिनियम, १९९९ - 3 ;"
62,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,278,06-05-2023 20:13,भारतीय दंड संहिता १८६० - ३८० ;
63,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,277,05-05-2023 06:03,"शस्‍त्र अधिनियम, १९५९ - 25,4 ; भारतीय दंड संहिता १८६० - १४३,१४७,१४८,१४९ ; महाराष्ट्र पोलीस अधिनियम, १९५१ - 135,37(1),37(3) ;"
64,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,275,03-05-2023 20:31,भारतीय दंड संहिता १८६० - ३७९ ;
65,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,274,03-05-2023 20:06,भारतीय दंड संहिता १८६० - ३७९ ;
66,MAHARASHTRA,PUNE CITY,BHARTI VIDYAPEETH,2023,273,03-05-2023 03:22,"प्रतिलिपी अधिकार अधिनियम, १९५७ (सुधारीत अधिनियम १९८४ आणि १९९४) - 63,65 ;"
67,MAHARASHTRA,PUNE CITY,BIBVEWADI POLICE STATION,2023,103,31-05-2023 17:23,"भारतीय दंड संहिता १८६० - ३२३,498-A,५०४ ;"
68,MAHARASHTRA,PUNE CITY,BIBVEWADI POLICE STATION,2023,102,29-05-2023 04:39,"भारतीय दंड संहिता १८६० - १०९,३३२,३४,३५३,५०६ ;"
69,MAHARASHTRA,PUNE CITY,BIBVEWADI POLICE STATION,2023,101,25-05-2023 06:31,"भारतीय दंड संहिता १८६० - ३०२,३२३,३४,५०४ ;"
70,MAHARASHTRA,PUNE CITY,BIBVEWADI POLICE STATION,2023,100,22-05-2023 19:53,"भारतीय दंड संहिता १८६० - ४२०,४६४,४६५,४६७,४६८,४६९,४७१,५०० ;"
71,MAHARASHTRA,PUNE CITY,BIBVEWADI POLICE STATION,2023,99,20-05-2023 20:48,"भारतीय दंड संहिता १८६० - ३२३,498-A,५०४,५०६ ;"
72,MAHARASHTRA,PUNE CITY,BIBVEWADI POLICE STATION,2023,98,17-05-2023 23:13,"भारतीय दंड संहिता १८६० - ३२३,498-A,५०४,५०६ ;"
73,MAHARASHTRA,PUNE CITY,BIBVEWADI POLICE STATION,2023,97,13-05-2023 19:33,भारतीय दंड संहिता १८६० - ३७९ ;
74,MAHARASHTRA,PUNE CITY,BIBVEWADI POLICE STATION,2023,95,12-05-2023 23:07,भारतीय दंड संहिता १८६० - ३७९ ;
75,MAHARASHTRA,PUNE CITY,BIBVEWADI POLICE STATION,2023,94,11-05-2023 18:59,"महाराष्ट्र दारूबंदी अधिनियम,१९४९ - 65(e) ;"
76,MAHARASHTRA,PUNE CITY,BIBVEWADI POLICE STATION,2023,93,11-05-2023 15:56,भारतीय दंड संहिता १८६० - ३७९ ;
77,MAHARASHTRA,PUNE CITY,BIBVEWADI POLICE STATION,2023,92,10-05-2023 21:25,"महाराष्ट्र दारूबंदी अधिनियम,१९४९ - 65(d) ;"
78,MAHARASHTRA,PUNE CITY,BIBVEWADI POLICE STATION,2023,91,08-05-2023 23:44,"भारतीय दंड संहिता १८६० - ३४,४१९,४२० ; माहिती तंत्रज्ञान अधिनियम, २००० - ६६(ड) ;"
79,MAHARASHTRA,PUNE CITY,BIBVEWADI POLICE STATION,2023,90,07-05-2023 05:09,"महाराष्ट्र पोलीस अधिनियम, १९५१ - 142 ;"
80,MAHARASHTRA,PUNE CITY,BIBVEWADI POLICE STATION,2023,89,07-05-2023 00:22,"महाराष्ट्र दारूबंदी अधिनियम,१९४९ - 65(e) ;"
81,MAHARASHTRA,PUNE CITY,BIBVEWADI POLICE STATION,2023,86,05-05-2023 13:19,"महाराष्ट्र दारूबंदी अधिनियम,१९४९ - 65(e) ;"
82,MAHARASHTRA,PUNE CITY,BIBVEWADI POLICE STATION,2023,85,03-05-2023 20:32,"भारतीय दंड संहिता १८६० - ३२३,३४,४०६,४२०,५०४,५०६ ;"
83,MAHARASHTRA,PUNE CITY,BUNDGARDEN,2023,164,31-05-2023 18:10,"भारतीय दंड संहिता १८६० - ४०६,४०९ ;"
84,MAHARASHTRA,PUNE CITY,BUNDGARDEN,2023,162,29-05-2023 14:43,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 20 (b) (ii) ,29,8(c) ;"
85,MAHARASHTRA,PUNE CITY,BUNDGARDEN,2023,161,29-05-2023 13:41,"भारतीय दंड संहिता १८६० - ३२३,३२६,५०४ ;"
86,MAHARASHTRA,PUNE CITY,BUNDGARDEN,2023,160,28-05-2023 15:05,"महाराष्ट्र दारूबंदी अधिनियम,१९४९ - 65(e) ;"
87,MAHARASHTRA,PUNE CITY,BUNDGARDEN,2023,159,25-05-2023 16:35,"भारतीय दंड संहिता १८६० - १७०,३७९ ;"
88,MAHARASHTRA,PUNE CITY,BUNDGARDEN,2023,158,23-05-2023 20:40,"महाराष्ट्र जुगार प्रतिबंधक अधिनियम, १८८७ - 12(a) ;"
89,MAHARASHTRA,PUNE CITY,BUNDGARDEN,2023,157,22-05-2023 21:14,"महाराष्ट्र जुगार प्रतिबंधक अधिनियम, १८८७ - 12(a) ;"
90,MAHARASHTRA,PUNE CITY,BUNDGARDEN,2023,156,22-05-2023 20:22,"भारतीय दंड संहिता १८६० - २७९,४२७ ; मोटरवाहन अधिनियम, १९८८ - 184 ;"
91,MAHARASHTRA,PUNE CITY,BUNDGARDEN,2023,154,20-05-2023 13:26,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 20 (b) (ii) ,29,8(c) ;"
92,MAHARASHTRA,PUNE CITY,BUNDGARDEN,2023,153,19-05-2023 17:59,"महाराष्ट्र जुगार प्रतिबंधक अधिनियम, १८८७ - 12(a) ;"
93,MAHARASHTRA,PUNE CITY,BUNDGARDEN,2023,152,17-05-2023 23:25,"महाराष्ट्र दारूबंदी अधिनियम,१९४९ - 65(e) ;"
94,MAHARASHTRA,PUNE CITY,BUNDGARDEN,2023,151,17-05-2023 22:48,"महाराष्ट्र जुगार प्रतिबंधक अधिनियम, १८८७ - 12(a) ;"
95,MAHARASHTRA,PUNE CITY,BUNDGARDEN,2023,150,17-05-2023 04:07,"भारतीय दंड संहिता १८६० - २७९,304-A ; महाराष्ट्र मोटार वाहन नियम, 1989 - 119,132,177 ;"
96,MAHARASHTRA,PUNE CITY,BUNDGARDEN,2023,149,16-05-2023 20:09,"भारतीय दंड संहिता १८६० - १४३,१४७,१८६,१८९,३२३,३३२,३५३,४२७ ;"
97,MAHARASHTRA,PUNE CITY,BUNDGARDEN,2023,148,16-05-2023 17:19,भारतीय दंड संहिता १८६० - ३७९ ;
98,MAHARASHTRA,PUNE CITY,BUNDGARDEN,2023,147,12-05-2023 19:44,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - २२(क),8(c) ;"
99,MAHARASHTRA,PUNE CITY,BUNDGARDEN,2023,146,12-05-2023 03:57,"भारतीय दंड संहिता १८६० - ३४,३९२ ;"
100,MAHARASHTRA,PUNE CITY,BUNDGARDEN,2023,145,12-05-2023 00:35,"महाराष्ट्र जुगार प्रतिबंधक अधिनियम, १८८७ - 12(a) ;"
101,MAHARASHTRA,PUNE CITY,BUNDGARDEN,2023,144,11-05-2023 23:41,भारतीय दंड संहिता १८६० - ४०६ ;
102,MAHARASHTRA,PUNE CITY,BUNDGARDEN,2023,143,11-05-2023 17:28,"भारतीय दंड संहिता १८६० - ३४,४०६,४२० ;"
103,MAHARASHTRA,PUNE CITY,BUNDGARDEN,2023,142,11-05-2023 15:23,भारतीय दंड संहिता १८६० - ३७९ ;
104,MAHARASHTRA,PUNE CITY,BUNDGARDEN,2023,141,11-05-2023 05:47,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 20 (b) (ii) ,20(b),8(c) ;"
105,MAHARASHTRA,PUNE CITY,BUNDGARDEN,2023,140,09-05-2023 13:16,"भारतीय दंड संहिता १८६० - २७९,३३७ ; मोटरवाहन अधिनियम, १९८८ - 132(1)(A) ; मोटार वाहन अधिनियम, १९५४ - 119,177 ;"
106,MAHARASHTRA,PUNE CITY,BUNDGARDEN,2023,139,08-05-2023 19:21,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 22(B),29,8(c) ;"
107,MAHARASHTRA,PUNE CITY,BUNDGARDEN,2023,138,07-05-2023 00:01,"महाराष्ट्र दारूबंदी अधिनियम,१९४९ - 65(e) ;"
108,MAHARASHTRA,PUNE CITY,BUNDGARDEN,2023,137,06-05-2023 22:57,"महाराष्ट्र दारूबंदी अधिनियम,१९४९ - 65(e) ;"
109,MAHARASHTRA,PUNE CITY,BUNDGARDEN,2023,136,06-05-2023 20:35,"भारतीय दंड संहिता १८६० - २७९,३३७,३३८ ; मोटरवाहन अधिनियम, १९८८ - 119,177,184 ;"
110,MAHARASHTRA,PUNE CITY,BUNDGARDEN,2023,135,06-05-2023 19:56,भारतीय दंड संहिता १८६० - २२४ ;
111,MAHARASHTRA,PUNE CITY,BUNDGARDEN,2023,134,06-05-2023 08:56,"भारतीय दंड संहिता १८६० - ३२३,३४,३७९,५०४ ;"
112,MAHARASHTRA,PUNE CITY,BUNDGARDEN,2023,131,03-05-2023 23:42,"महाराष्ट्र जुगार प्रतिबंधक अधिनियम, १८८७ - 12(a) ;"
113,MAHARASHTRA,PUNE CITY,BUNDGARDEN,2023,130,03-05-2023 19:32,"भारतीय दंड संहिता १८६० - ३४,३९४ ;"
114,MAHARASHTRA,PUNE CITY,CHANDANNAGAR POLICE STATION,2023,247,03-06-2023 20:50,भारतीय दंड संहिता १८६० - ३७९ ;
115,MAHARASHTRA,PUNE CITY,CHANDANNAGAR POLICE STATION,2023,246,03-06-2023 20:02,भारतीय दंड संहिता १८६० - ३७९ ;
116,MAHARASHTRA,PUNE CITY,CHANDANNAGAR POLICE STATION,2023,244,03-06-2023 01:00,"भारतीय दंड संहिता १८६० - 120-B,३८१,४०४,४०६,४०८,४२०,४४५,४६७,४६८,४७१ ;"
117,MAHARASHTRA,PUNE CITY,CHANDANNAGAR POLICE STATION,2023,243,02-06-2023 23:24,भारतीय दंड संहिता १८६० - ३८० ;
118,MAHARASHTRA,PUNE CITY,CHANDANNAGAR POLICE STATION,2023,242,31-05-2023 23:33,"भारतीय दंड संहिता १८६० - ३२३,३४,498-A,४०६,५०४ ;"
119,MAHARASHTRA,PUNE CITY,CHANDANNAGAR POLICE STATION,2023,241,31-05-2023 20:25,भारतीय दंड संहिता १८६० - ३६३ ;
120,MAHARASHTRA,PUNE CITY,CHANDANNAGAR POLICE STATION,2023,240,31-05-2023 18:17,भारतीय दंड संहिता १८६० - ३७९ ;
121,MAHARASHTRA,PUNE CITY,CHANDANNAGAR POLICE STATION,2023,238,30-05-2023 23:58,भारतीय दंड संहिता १८६० - ३७९ ;
122,MAHARASHTRA,PUNE CITY,CHANDANNAGAR POLICE STATION,2023,237,30-05-2023 00:02,"महाराष्ट्र जुगार प्रतिबंधक अधिनियम, १८८७ - 12(a) ;"
123,MAHARASHTRA,PUNE CITY,CHANDANNAGAR POLICE STATION,2023,236,29-05-2023 18:30,भारतीय दंड संहिता १८६० - ३७९ ;
124,MAHARASHTRA,PUNE CITY,CHANDANNAGAR POLICE STATION,2023,235,28-05-2023 22:18,भारतीय दंड संहिता १८६० - ३८० ;
125,MAHARASHTRA,PUNE CITY,CHANDANNAGAR POLICE STATION,2023,234,27-05-2023 17:42,"महाराष्ट्र दारूबंदी अधिनियम,१९४९ - 65(e) ;"
126,MAHARASHTRA,PUNE CITY,CHANDANNAGAR POLICE STATION,2023,233,27-05-2023 04:42,"भारतीय दंड संहिता १८६० - ३२३,३२४,३४,५०४ ; फौजदारी कायदा (सुधारणा) कायदा, 2013 - 3,7 ;"
127,MAHARASHTRA,PUNE CITY,CHANDANNAGAR POLICE STATION,2023,232,26-05-2023 23:02,भारतीय दंड संहिता १८६० - ३७९ ;
